7569;1A Pro League;Belgium;K. Beerschot VA;Belgium
7570;Bundesliga 2;Germany;1. FC Nürnberg;Greece
7571;Ö. Bundesliga;Germany;Wolfsberger AC;Austria
7572;Libertadores;Peru;Dep. Táchira;Venezuela
7573;Eredivisie;Netherlands;Willem II;Belgium
7574;Sudamericana;Peru;S. Ameliano;Paraguay
7575;Primera División;Spain;Independiente;Argentina
7576;LALIGA HYPERMOTION;Spain;SD Huesca;Spain
7577;MLS;United States;Houston Dynamo;Ecuador
7578;CSSL;Egypt;FC Basel 1893;Holland
7579;Eredivisie;Netherlands;RKC Waalwijk;Belgium
7580;1A Pro League;Belgium;KVC Westerlo;Belgium
7581;Eredivisie;Netherlands;sc Heerenveen;Holland
7582;SUPERLIGA;Serbia;FC Univ. Cluj;Switzerland
7583;Eredivisie;Netherlands;FC Twente;Belgium
7584;ISL;Iceland;Mumbai City FC;Holland
7585;Eredivisie;Netherlands;RKC Waalwijk;Holland
7586;Eredivisie;Netherlands;FC Groningen;Holland
7587;Liga Portugal;Portugal;Estrela Amadora;Portugal
7588;Libertadores;Peru;Dep. Táchira;Venezuela
7589;3. Liga;Germany;Saarbrücken;Greece
7590;MLS;United States;St. Louis CITY SC;United States
7591;Libertadores;Peru;Huachipato;Uruguay
7592;Libertadores;Peru;Palestino;Chile
7593;Eredivisie;Netherlands;PEC Zwolle;Holland
7594;Primera División;Spain;Barracas Central;Argentina
7595;Serie BKT;Italy;Cosenza;Italy
7596;Bundesliga;Germany;1. FSV Mainz 05;Austria
7597;Eredivisie;Netherlands;AZ;Holland
7598;Serie BKT;Italy;Sampdoria;Italy
7599;Bundesliga 2;Germany;Jahn Regensburg;Germany
7600;Serie BKT;Italy;Spezia;Italy
7601;Barclays WSL;England;Everton;Chile
7602;LALIGA HYPERMOTION;Spain;Málaga CF;Spain
7603;Ligue 2 BKT;France;SC Bastia;France
7604;MLS;United States;Whitecaps FC;Ecuador
7605;Libertadores;Peru;Dep. Táchira;Venezuela
7606;CSSL;Egypt;FC Lugano;Kosovo
7607;3. Liga;Germany;1860 München;Germany
7608;Liga Portugal;Portugal;Boavista FC;Montenegro
7609;Trendyol Süper Lig;Turkey;Sivasspor;Turkey
7610;3F Superliga;Denmark;AGF;Sweden
7611;EFL Championship;England;Derby County;England
7612;MLS;United States;CF Montréal;Canada
7613;CSL;China PR;Shanghai Port FC;China PR
7614;Bundesliga 2;Germany;Kaiserslautern;Germany
7615;Bundesliga 2;Germany;SV Darmstadt 98;Germany
7616;EFL Championship;England;Portsmouth;England
7617;EFL Championship;England;Derby County;England
7618;Barclays WSL;England;Manchester City;England
7619;MLS;United States;Toronto FC;United States
7620;PKO BP Ekstraklasa;Poland;Radomiak Radom;Poland
7621;Trendyol Süper Lig;Turkey;Eyüpspor;Germany
7622;EFL League One;England;Reading;Ghana
7623;ISL;Iceland;East Bengal;Spain
7624;1A Pro League;Belgium;STVV;United States
7625;SUPERLIGA;Serbia;Univ. Craiova;North Macedonia
7626;Primera División;Spain;Gimnasia;Argentina
7627;Sudamericana;Peru;Sport Huancayo;Peru
7628;3. Liga;Germany;SV Sandhausen;Germany
7629;Libertadores;Peru;IDV;Paraguay
7630;MLS;United States;Columbus Crew;United States
7631;Bundesliga 2;Germany;Kaiserslautern;Germany
7632;Bundesliga 2;Germany;SV Elversberg;Germany
7633;Liga Portugal;Portugal;FC Famalicão;Russia
7634;CSSL;Egypt;FC Winterthur;Switzerland
7635;Eliteserien;Norway;FK Bodø/Glimt;Slovenia
7636;Liga Portugal;Portugal;Farense;Brazil
7637;EFL League One;England;Wigan Athletic;Norway
7638;Ligue 2 BKT;France;Rodez AF;Netherlands
7639;Bundesliga 2;Germany;Kaiserslautern;Nigeria
7640;PKO BP Ekstraklasa;Poland;Puszcza;Poland
7641;MLS;United States;Colorado Rapids;Ghana
7642;3F Superliga;Denmark;Lyngby BK;Ghana
7643;Trendyol Süper Lig;Turkey;Kayserispor;Ghana
7644;Libertadores;Peru;Peñarol;Uruguay
7645;Arkema PL;France;Stade de Reims;France
7646;Ligue 2 BKT;France;Laval MFC;Benin
7647;Sudamericana;Peru;Nacional Potosí;Bolivia
7648;Ö. Bundesliga;Germany;SK Sturm Graz;Austria
7649;1A Pro League;Belgium;OH Leuven;Japan
7650;Liga Portugal;Portugal;AVS Futebol SAD;Nigeria
7651;Trendyol Süper Lig;Turkey;Konyaspor;Turkey
7652;ROSHN Saudi League;Saudi Arabia;Al Riyadh;Saudi Arabia
7653;ROSHN Saudi League;Saudi Arabia;Al Taawoun;Saudi Arabia
7654;ROSHN Saudi League;Saudi Arabia;Al Hilal;Saudi Arabia
7655;ROSHN Saudi League;Saudi Arabia;Al Nassr;Saudi Arabia
7656;Premier League;England;Ipswich;Iraq
7657;ROSHN Saudi League;Saudi Arabia;Ettifaq FC;Saudi Arabia
7658;ROSHN Saudi League;Saudi Arabia;Al Nassr;Saudi Arabia
7659;ROSHN Saudi League;Saudi Arabia;Ettifaq FC;Saudi Arabia
7660;Eredivisie;Netherlands;sc Heerenveen;Iraq
7661;ROSHN Saudi League;Saudi Arabia;Al Kholood;Saudi Arabia
7662;ROSHN Saudi League;Saudi Arabia;Al Nassr;Saudi Arabia
7663;ROSHN Saudi League;Saudi Arabia;Al Hilal;Saudi Arabia
7664;Arkema PL;France;Paris FC;Morocco
7665;LALIGA HYPERMOTION;Spain;Cádiz CF;Chile
7666;Finnliiga;Finland;HJK Helsinki;Belgium
7667;LALIGA HYPERMOTION;Spain;R. Racing Club;Spain
7668;EFL Championship;England;Sunderland;England
7669;Primera División;Spain;Huracán;Argentina
7670;Sudamericana;Peru;Delfín SC;Ecuador
7671;SUPERLIGA;Serbia;UTA Arad;Portugal
7672;Liga Azerbaijan;Azerbaijan;Qarabag FK;Azerbaijan
7673;LALIGA EA SPORTS;Spain;CD Leganés;Spain
7674;Ö. Bundesliga;Germany;Wolfsberger AC;Georgia
7675;PKO BP Ekstraklasa;Poland;Widzew Lódz;Spain
7676;Bundesliga 2;Germany;1. FC Magdeburg;England
7677;Serie BKT;Italy;Cittadella;Italy
7678;PKO BP Ekstraklasa;Poland;Piast Gliwice;Poland
7679;Scottish Prem;Scotland;Hibernian;England
7680;1A Pro League;Belgium;STVV;Togo
7681;3F Superliga;Denmark;Randers FC;Sweden
7682;Sudamericana;Peru;Nacional Potosí;Bolivia
7683;Sudamericana;Peru;Sport Huancayo;Peru
7684;Libertadores;Peru;LDU Quito;Ecuador
7685;Bundesliga 2;Germany;SC Paderborn 07;Germany
7686;CSL;China PR;Nantong Zhiyun FC;Nigeria
7687;Liga Portugal;Portugal;Moreirense FC;Cura?ao
7688;3F Superliga;Denmark;Viborg FF;Kenya
7689;Ligue 2 BKT;France;AC Ajaccio;France
7690;LALIGA HYPERMOTION;Spain;Burgos CF;France
7691;Sudamericana;Peru;Dep. La Guaira;Venezuela
7692;Sudamericana;Peru;Uni. Católica;Chile
7693;Sudamericana;Peru;Metropolitanos;Paraguay
7694;Bundesliga 2;Germany;Kaiserslautern;Nigeria
7695;Sudamericana;Peru;Dep. La Guaira;Venezuela
7696;Primera División;Spain;Sarmiento;Argentina
7697;CSSL;Egypt;FC Winterthur;Switzerland
7698;3F Superliga;Denmark;AGF;Norway
7699;MLS;United States;New England;Ecuador
7700;MLS;United States;FC Cincinnati;Argentina
7701;Trendyol Süper Lig;Turkey;Trabzonspor;Turkey
7702;Trendyol Süper Lig;Turkey;Kayserispor;Ghana
7703;Sudamericana;Peru;ADT;Peru
7704;Trendyol Süper Lig;Turkey;Alanyaspor;Angola
7705;Liga Portugal;Portugal;AVS Futebol SAD;Brazil
7706;Barclays WSL;England;Brighton;Sweden
7707;1A Pro League;Belgium;Cercle Brugge;Portugal
7708;CSL;China PR;Tianjin JMT FC;China PR
7709;3. Liga;Germany;SC Verl;Germany
7710;Allsvenskan;Sweden;Halmstads BK;Sweden
7711;Scottish Prem;Scotland;Celtic;Scotland
7712;MLS;United States;FC Cincinnati;United States
7713;SUPERLIGA;Serbia;Farul Constan?a;Romania
7714;Liga Portugal;Portugal;Farense;Portugal
7715;Ligue 2 BKT;France;AC Ajaccio;C?te d'Ivoire
7716;Finnliiga;Finland;HJK Helsinki;Burkina Faso
7717;PKO BP Ekstraklasa;Poland;Raków;Hungary
7718;Eredivisie;Netherlands;Almere City FC;France
7719;PKO BP Ekstraklasa;Poland;Legia Warszawa;Spain
7720;Sudamericana;Peru;Metropolitanos;Paraguay
7721;EFL Championship;England;Derby County;England
7722;CSSL;Egypt;FC Winterthur;France
7723;CSSL;Egypt;Servette FC;France
7724;Sudamericana;Peru;Olimpia;Paraguay
7725;Ligue 2 BKT;France;AC Ajaccio;France
7726;Sudamericana;Peru;UCV;Peru
7727;Sudamericana;Peru;Racing Club;Uruguay
7728;Primera División;Spain;Platense;Argentina
7729;Magyar Liga;Hungary;Ferencvárosi TC;Nigeria
7730;Sudamericana;Peru;Dep. Garcilaso;Peru
7731;EFL League One;England;Blackpool;England
7732;Sudamericana;Peru;Wilstermann;Bolivia
7733;Sudamericana;Peru;Dep. Garcilaso;Argentina
7734;Sudamericana;Peru;Sportivo Luqueño;Paraguay
7735;Libertadores;Peru;Cerro Porteño;Paraguay
7736;Libertadores;Peru;Dep. Táchira;Argentina
7737;Primera División;Spain;Huracán;Argentina
7738;LALIGA EA SPORTS;Spain;CA Osasuna;Spain
7739;EFL League One;England;Cambridge Utd;England
7740;EFL Championship;England;Sunderland;Costa Rica
7741;Serie BKT;Italy;Brescia;Italy
7742;Ligue 2 BKT;France;USL Dunkerque;Togo
7743;Ligue 2 BKT;France;Pau FC;France
7744;Bundesliga;Germany;VfL Wolfsburg;Poland
7745;Serie A Enilive;Italy;Monza;Italy
7746;Eredivisie;Netherlands;NAC Breda;Poland
7747;Libertadores;Peru;Palestino;Chile
7748;Eliteserien;Norway;Fredrikstad FK;Norway
7749;SUPERLIGA;Serbia;FC Rapid 1923;Slovakia
7750;Libertadores;Peru;Talleres;Argentina
7751;MLS;United States;New England;Ghana
7752;3. Liga;Germany;Dynamo Dresden;Germany
7753;Eredivisie;Netherlands;Willem II;Congo DR
7754;1A Pro League;Belgium;Standard Liège;Belgium
7755;EFL Championship;England;Watford;England
7756;Serie A Enilive;Italy;Monza;France
7757;Ö. Bundesliga;Germany;Austria Klagenfurt;Holland
7758;LALIGA HYPERMOTION;Spain;Racing de Ferrol;Spain
7759;SUPERLIGA;Serbia;FC Rapid 1923;Romania
7760;Ligue 2 BKT;France;Pau FC;Madagascar
7761;Bundesliga;Germany;FC St. Pauli;Germany
7762;Ligue 2 BKT;France;ESTAC Troyes;Netherlands
7763;3. Liga;Germany;Rot-Weiss Essen;Germany
7764;Serie BKT;Italy;Salernitana;Holland
7765;Bundesliga 2;Germany;SC Paderborn 07;Germany
7766;EFL Championship;England;Derby County;England
7767;PKO BP Ekstraklasa;Poland;Jagiellonia;Portugal
7768;3F Superliga;Denmark;AGF;Denmark
7769;Bundesliga 2;Germany;SSV Ulm 1846;Germany
7770;Libertadores;Peru;Huachipato;Argentina
7771;Eredivisie;Netherlands;Go Ahead Eagles;Denmark
7772;Bundesliga;Germany;Heidenheim;Germany
7773;PKO BP Ekstraklasa;Poland;Motor Lublin;Croatia
7774;Primera División;Spain;Barracas Central;Argentina
7775;MLS;United States;Real Salt Lake;Australia
7776;EFL Championship;England;Sheffield Utd;England
7777;Eredivisie;Netherlands;Heracles Almelo;Holland
7778;3. Liga;Germany;Rot-Weiss Essen;Germany
7779;Eredivisie;Netherlands;Heracles Almelo;Holland
7780;Eredivisie;Netherlands;FC Twente;Holland
7781;Bundesliga 2;Germany;SV Darmstadt 98;Germany
7782;Eredivisie;Netherlands;Sparta Rotterdam;Canada
7783;EFL Championship;England;Middlesbrough;England
7784;CSSL;Egypt;FC Sion;Switzerland
7785;PKO BP Ekstraklasa;Poland;Lechia Gdansk;Brazil
7786;Sudamericana;Peru;Racing Club;Uruguay
7787;Eredivisie;Netherlands;PEC Zwolle;Holland
7788;PKO BP Ekstraklasa;Poland;Lechia Gdansk;Ukraine
7789;PKO BP Ekstraklasa;Poland;Legia Warszawa;Switzerland
7790;Bundesliga 2;Germany;1. FC Magdeburg;Turkey
7791;3F Superliga;Denmark;Viborg FF;Switzerland
7792;CSSL;Egypt;FC Winterthur;Switzerland
7793;MLS;United States;Red Bulls;Jamaica
7794;Scottish Prem;Scotland;Hibernian;England
7795;Scottish Prem;Scotland;Hibernian;Congo DR
7796;3F Superliga;Denmark;Sønderjyske;Denmark
7797;Arkema PL;France;Stade de Reims;France
7798;Serie BKT;Italy;Palermo;Italy
7799;Ceska Liga Žen;Czech Republic;Slavia Praha;Czech Republic
7800;EFL League Two;England;Port Vale;Scotland
7801;Sudamericana;Peru;UCV;Peru
7802;Primera División;Spain;Sarmiento;Ecuador
7803;Primera División;Spain;Central Córdoba;Argentina
7804;Primera División;Spain;Newell's;Argentina
7805;Scottish Prem;Scotland;Hibernian;Scotland
7806;CSSL;Egypt;BSC Young Boys;Portugal
7807;Serie BKT;Italy;Südtirol;Italy
7808;Libertadores;Peru;IDV;Ecuador
7809;Sudamericana;Peru;Dep. Garcilaso;Ecuador
7810;Bundesliga 2;Germany;Fürth;Germany
7811;PKO BP Ekstraklasa;Poland;Motor Lublin;Germany
7812;Ligue 1 McDonald's;France;AJ Auxerre;Guinea
7813;MLS;United States;CF Montréal;United States
7814;Barclays WSL;England;Everton;Chile
7815;Libertadores;Peru;Libertad;Paraguay
7816;Trendyol Süper Lig;Turkey;Trabzonspor;Belgium
7817;Serie BKT;Italy;SS Juve Stabia;Italy
7818;Liga Portugal;Portugal;Farense;Spain
7819;Primera División;Spain;Gimnasia;Argentina
7820;SUPERLIGA;Serbia;FC Hermannstadt;Romania
7821;Primera División;Spain;Huracán;Argentina
7822;LALIGA HYPERMOTION;Spain;Córdoba CF;Spain
7823;EFL League One;England;Blackpool;England
7824;Primera División;Spain;Gimnasia;Argentina
7825;Libertadores;Peru;Junior;Colombia
7826;Libertadores;Peru;Universitario;Bolivia
7827;EFL League One;England;Reading;Portugal
7828;PKO BP Ekstraklasa;Poland;Slask Wroclaw;Poland
7829;LALIGA EA SPORTS;Spain;UD Las Palmas;Cameroon
7830;Eliteserien;Norway;Rosenborg BK;Norway
7831;Libertadores;Peru;Universitario;Peru
7832;Primera División;Spain;Vélez Sarsfield;Argentina
7833;Libertadores;Peru;Colo-Colo;Chile
7834;Primera División;Spain;Instituto;Argentina
7835;Trendyol Süper Lig;Turkey;Çaykur Rizespor;Turkey
7836;Sudamericana;Peru;Técnico U.;Ecuador
7837;Sudamericana;Peru;Dep. La Guaira;Venezuela
7838;Sudamericana;Peru;Indep. Medellín;Colombia
7839;Sudamericana;Peru;Técnico U.;Ecuador
7840;Ligue 2 BKT;France;Laval MFC;Tunisia
7841;Bundesliga 2;Germany;SSV Ulm 1846;Germany
7842;Ö. Bundesliga;Germany;Grazer AK;Cameroon
7843;ISL;Iceland;Bengaluru FC;India
7844;3F Superliga;Denmark;FC Midtjylland;Zambia
7845;SUPERLIGA;Serbia;FCSB;Romania
7846;LALIGA HYPERMOTION;Spain;CD Castellón;Cura?ao
7847;SUPERLIGA;Serbia;FC Hermannstadt;Romania
7848;K League 1;Korea Republic;FC Seoul;Korea Republic
7849;K League 1;Korea Republic;Jeju United;Korea Republic
7850;CSSL;Egypt;FC Sion;France
7851;Ligue 2 BKT;France;Rodez AF;France
7852;Liga Cyprus;Cyprus;APOEL FC;Cyprus
7853;Serie BKT;Italy;Carrarese Calcio;Italy
7854;Serie BKT;Italy;Cosenza;Italy
7855;Trendyol Süper Lig;Turkey;Sivasspor;Turkey
7856;Trendyol Süper Lig;Turkey;Kasimpasa;Turkey
7857;LALIGA HYPERMOTION;Spain;CD Castellón;Congo DR
7858;SUPERLIGA;Serbia;FC Dinamo 1948;Romania
7859;Trendyol Süper Lig;Turkey;Kayserispor;Turkey
7860;LALIGA HYPERMOTION;Spain;Levante UD;Spain
7861;Sudamericana;Peru;Alianza FC;Colombia
7862;Sudamericana;Peru;Sportivo Luqueño;Argentina
7863;Arkema PL;France;Havre AC;France
7864;1A Pro League;Belgium;RSC Anderlecht;Belgium
7865;3. Liga;Germany;Arminia Bielefeld;United States
7866;EFL Championship;England;Norwich;Panama
7867;Trendyol Süper Lig;Turkey;Alanyaspor;Venezuela
7868;Libertadores;Peru;LDU Quito;Chile
7869;Ligue 1 McDonald's;France;Stade Brestois 29;France
7870;EFL League One;England;Charlton Ath;Republic of Ireland
7871;Primera División;Spain;Platense;Argentina
7872;ISL;Iceland;East Bengal;Spain
7873;EFL Championship;England;Norwich;Croatia
7874;Serie A Enilive;Italy;Hellas Verona;Argentina
7875;LALIGA HYPERMOTION;Spain;SD Eibar;Spain
7876;Sudamericana;Peru;Técnico U.;Ecuador
7877;Sudamericana;Peru;Delfín SC;Ecuador
7878;LALIGA HYPERMOTION;Spain;FC Cartagena;Spain
7879;Premier League;England;Wolves;England
7880;Serie BKT;Italy;Frosinone;Albania
7881;SSE Airtricity PD;Republic of Ireland;Galway United;Republic of Ireland
7882;Bundesliga 2;Germany;SC Paderborn 07;Germany
7883;PKO BP Ekstraklasa;Poland;GKS Katowice;Poland
7884;Serie BKT;Italy;Bari;Italy
7885;3. Liga;Germany;Rot-Weiss Essen;Belgium
7886;SUPERLIGA;Serbia;CFR 1907 Cluj;Brazil
7887;Sudamericana;Peru;Wanderers;Uruguay
7888;Barclays WSL;England;Manchester City;Brazil
7889;LALIGA HYPERMOTION;Spain;RC Deportivo;Guinea-Bissau
7890;3F Superliga;Denmark;FC Midtjylland;Brazil
7891;Trendyol Süper Lig;Turkey;Antalyaspor;Turkey
7892;3. Liga;Germany;Dynamo Dresden;Germany
7893;PKO BP Ekstraklasa;Poland;Lech Poznan;Sweden
7894;EFL Championship;England;Oxford United;England
7895;Serie BKT;Italy;Salernitana;Italy
7896;3. Liga;Germany;1860 München;Germany
7897;MLS;United States;Sporting KC;United States
7898;EFL League One;England;Rotherham Utd;England
7899;3F Superliga;Denmark;AaB;Holland
7900;EFL League One;England;Barnsley;France
7901;LALIGA HYPERMOTION;Spain;CD Castellón;Spain
7902;K League 1;Korea Republic;Ulsan Hyundai;Brazil
7903;1A Pro League;Belgium;KV Mechelen;Belgium
7904;SUPERLIGA;Serbia;FC Hermannstadt;Romania
7905;CSSL;Egypt;GC Zürich;Switzerland
7906;3. Liga;Germany;FC Ingolstadt 04;Germany
7907;Eredivisie;Netherlands;AZ;Holland
7908;LALIGA HYPERMOTION;Spain;Racing de Ferrol;Spain
7909;LALIGA HYPERMOTION;Spain;Racing de Ferrol;Spain
7910;Trendyol Süper Lig;Turkey;Konyaspor;Turkey
7911;3. Liga;Germany;1860 München;Germany
7912;Libertadores;Peru;Talleres;Argentina
7913;1A Pro League;Belgium;KV Kortrijk;Belgium
7914;Serie BKT;Italy;Spezia;Italy
7915;3F Superliga;Denmark;AaB;Senegal
7916;Ligue 2 BKT;France;FC Metz;Senegal
7917;Libertadores;Peru;Dep. Táchira;Venezuela
7918;SUPERLIGA;Serbia;Farul Constan?a;Romania
7919;Sudamericana;Peru;Dep. Garcilaso;Peru
7920;Liga Portugal;Portugal;Santa Clara;Portugal
7921;Ligue 1 McDonald's;France;AS Monaco;France
7922;Eliteserien;Norway;Viking FK;Senegal
7923;Ligue 2 BKT;France;FC Annecy;France
7924;1A Pro League;Belgium;Standard Liège;Montenegro
7925;EFL Championship;England;Middlesbrough;Scotland
7926;LALIGA HYPERMOTION;Spain;Elche CF;Spain
7927;LALIGA HYPERMOTION;Spain;Racing de Ferrol;Spain
7928;Libertadores;Peru;Nacional;Brazil
7929;MLS;United States;Minnesota United;United States
7930;Ligue 2 BKT;France;Laval MFC;Mali
7931;Scottish Prem;Scotland;Hibernian;Republic of Ireland
7932;Bundesliga;Germany;VfB Stuttgart;Germany
7933;Bundesliga;Germany;Borussia Dortmund;Belgium
7934;MLS;United States;St. Louis CITY SC;United States
7935;EFL League One;England;Barnsley;England
7936;EFL Championship;England;Oxford United;England
7937;Libertadores;Peru;Caracas FC;Venezuela
7938;MLS;United States;CF Montréal;Canada
7939;EFL Championship;England;Burnley;England
7940;3. Liga;Germany;SV Sandhausen;Germany
7941;Bundesliga;Germany;Heidenheim;Germany
7942;Ligue 1 McDonald's;France;Angers SCO;Gabon
7943;EFL Championship;England;Derby County;Australia
7944;Allsvenskan;Sweden;AIK;Norway
7945;Trendyol Süper Lig;Turkey;Fenerbahçe;Turkey
7946;EFL League One;England;Blackpool;England
7947;3F Superliga;Denmark;Viborg FF;Denmark
7948;MLS;United States;Houston Dynamo;Germany
7949;EFL Championship;England;Stoke City;England
7950;Primera División;Spain;Banfield;Argentina
7951;Eredivisie;Netherlands;Fortuna Sittard;Croatia
7952;Allsvenskan;Sweden;Djurgårdens IF;Sweden
7953;LALIGA HYPERMOTION;Spain;FC Cartagena;Spain
7954;Eliteserien;Norway;FK Haugesund;Denmark
7955;Eliteserien;Norway;FK Bodø/Glimt;Norway
7956;LALIGA HYPERMOTION;Spain;Burgos CF;Spain
7957;Serie BKT;Italy;Spezia;Italy
7958;EFL Championship;England;Cardiff City;England
7959;EFL League One;England;Huddersfield;England
7960;Bundesliga 2;Germany;Hannover 96;Germany
7961;SUPERLIGA;Serbia;UTA Arad;Slovakia
7962;Bundesliga;Germany;VfB Stuttgart;Denmark
7963;Ligue 2 BKT;France;FC Martigues;Guinea
7964;Sudamericana;Peru;Dep. La Guaira;Venezuela
7965;Allsvenskan;Sweden;Hammarby IF;Denmark
7966;PKO BP Ekstraklasa;Poland;Korona Kielce;Portugal
7967;MLS;United States;Colorado Rapids;United States
7968;Liga Portugal;Portugal;SC Braga;Spain
7969;Sudamericana;Peru;Wanderers;Uruguay
7970;Sudamericana;Peru;Defensa;Uruguay
7971;Liga Portugal;Portugal;AVS Futebol SAD;Portugal
7972;SUPERLIGA;Serbia;SC O?elul Gala?i;Portugal
7973;Serie BKT;Italy;Reggiana;Italy
7974;Arkema PL;France;Strasbourg;Poland
7975;Scottish Prem;Scotland;Kilmarnock;Scotland
7976;EFL Championship;England;Swansea City;England
7977;1A Pro League;Belgium;KVC Westerlo;Belgium
7978;Serie BKT;Italy;Cosenza;Italy
7979;Sudamericana;Peru;Carabobo FC;Venezuela
7980;MLS;United States;Toronto FC;Honduras
7981;Liga Portugal;Portugal;FC Famalicão;Portugal
7982;Sudamericana;Peru;Wanderers;Uruguay
7983;EFL League One;England;Bristol Rovers;England
7984;EFL League One;England;Bolton;St. Lucia
7985;SSE Airtricity PD;Republic of Ireland;St. Pats;Republic of Ireland
7986;EFL Championship;England;Derby County;Scotland
7987;Ö. Bundesliga;Germany;Grazer AK;Austria
7988;3. Liga;Germany;FC Ingolstadt 04;Germany
7989;Liga Portugal;Portugal;Arouca;Japan
7990;1A Pro League;Belgium;R. Union St.-G.;Ghana
7991;3F Superliga;Denmark;FC Midtjylland;Czech Republic
7992;Primera División;Spain;Ind. Rivadavia;Argentina
7993;EFL Championship;England;Plymouth Argyle;Zimbabwe
7994;Primera División;Spain;Tigre;Argentina
7995;3F Superliga;Denmark;Silkeborg IF;Denmark
7996;SUPERLIGA;Serbia;Farul Constan?a;Romania
7997;Bundesliga 2;Germany;FC Schalke 04;Switzerland
7998;Sudamericana;Peru;Club Nacional;Paraguay
7999;Primera División;Spain;Gimnasia;Argentina
8000;Sudamericana;Peru;Metropolitanos;Venezuela
8001;Sudamericana;Peru;Cerro Largo;Uruguay
8002;Libertadores;Peru;Cobresal;Argentina
8003;LALIGA HYPERMOTION;Spain;R. Sporting;Spain
8004;CSL;China PR;SZ Peng City;Spain
8005;Eliteserien;Norway;Lillestrøm SK;Norway
8006;Ligue 2 BKT;France;Pau FC;France
8007;3. Liga;Germany;Aleman. Aachen;Germany
8008;Serie BKT;Italy;Frosinone;Italy
8009;Ligue 2 BKT;France;Amiens SC;France
8010;Sudamericana;Peru;Uni. Católica;Brazil
8011;A-League;Australia;Melb. Victory;Australia
8012;Primera División;Spain;Unión;Argentina
8013;SUPERLIGA;Serbia;FC Univ. Cluj;Lithuania
8014;Ligue 2 BKT;France;USL Dunkerque;France
8015;Primera División;Spain;Atlético Tucumán;Argentina
8016;EFL League Two;England;Doncaster;England
8017;1A Pro League;Belgium;KVC Westerlo;Belgium
8018;Libertadores;Peru;Cerro Porteño;Paraguay
8019;PKO BP Ekstraklasa;Poland;Cracovia;Poland
8020;EFL Championship;England;Middlesbrough;Australia
8021;SUPERLIGA;Serbia;FC Dinamo 1948;France
8022;CSSL;Egypt;BSC Young Boys;Switzerland
8023;SUPERLIGA;Serbia;FC Dinamo 1948;Slovenia
8024;Ligue 2 BKT;France;Laval MFC;France
8025;PKO BP Ekstraklasa;Poland;Legia Warszawa;Portugal
8026;PKO BP Ekstraklasa;Poland;Widzew Lódz;Nigeria
8027;Trendyol Süper Lig;Turkey;Samsunspor;Turkey
8028;Libertadores;Peru;Huachipato;Argentina
8029;Barclays WSL;England;Everton;Chile
8030;Barclays WSL;England;Liverpool;Uruguay
8031;LALIGA EA SPORTS;Spain;Real Sociedad;Spain
8032;LALIGA HYPERMOTION;Spain;FC Cartagena;Spain
8033;EFL League One;England;Stevenage;England
8034;EFL Championship;England;Oxford United;Republic of Ireland
8035;Liga Portugal;Portugal;SC Braga;France
8036;3. Liga;Germany;Wehen Wiesbaden;Turkey
8037;EFL League One;England;Leyton Orient;England
8038;Bundesliga;Germany;Frankfurt;Germany
8039;Sudamericana;Peru;Real Tomayapo;Argentina
8040;Eredivisie;Netherlands;PEC Zwolle;Denmark
8041;EFL League One;England;Rotherham Utd;England
8042;3F Superliga;Denmark;Lyngby BK;Denmark
8043;MLS;United States;FC Dallas;Brazil
8044;CSSL;Egypt;Yverdon Sport FC;Norway
8045;PKO BP Ekstraklasa;Poland;Zaglebie Lubin;Poland
8046;Primera División;Spain;Vélez Sarsfield;Argentina
8047;Ligue 2 BKT;France;SC Bastia;France
8048;Allsvenskan;Sweden;Kalmar FF;Sweden
8049;PKO BP Ekstraklasa;Poland;Górnik Zabrze;Portugal
8050;Ö. Bundesliga;Germany;Wolfsberger AC;Austria
8051;3. Liga;Germany;1860 München;Germany
8052;MLS;United States;Atlanta United;United States
8053;EFL Championship;England;Plymouth Argyle;England
8054;EFL League One;England;Lincoln City;St. Lucia
8055;MLS;United States;Chicago Fire FC;Switzerland
8056;PKO BP Ekstraklasa;Poland;Widzew Lódz;Kosovo
8057;PKO BP Ekstraklasa;Poland;Lech Poznan;Finland
8058;EFL League Two;England;Bradford City;England
8059;EFL League One;England;Lincoln City;England
8060;EFL League One;England;Blackpool;Republic of Ireland
8061;K League 1;Korea Republic;Pohang Steelers;Korea Republic
8062;PKO BP Ekstraklasa;Poland;Widzew Lódz;Czech Republic
8063;3. Liga;Germany;FC Hansa Rostock;Germany
8064;MLS;United States;Red Bulls;United States
8065;SUPERLIGA;Serbia;FC Rapid 1923;Kosovo
8066;Eliteserien;Norway;Tromsø IL;Denmark
8067;Eliteserien;Norway;Molde FK;Norway
8068;1A Pro League;Belgium;Standard Liège;Belgium
8069;3. Liga;Germany;Viktoria Köln;Germany
8070;Allsvenskan;Sweden;IF Elfsborg;Sweden
8071;MLS;United States;Chicago Fire FC;Germany
8072;Bundesliga 2;Germany;1. FC Magdeburg;Germany
8073;Sudamericana;Peru;Dep. La Guaira;Venezuela
8074;LALIGA HYPERMOTION;Spain;Málaga CF;Spain
8075;Bundesliga 2;Germany;Karlsruher SC;Germany
8076;Sudamericana;Peru;Argentinos Jrs.;Argentina
8077;ROSHN Saudi League;Saudi Arabia;Ettifaq FC;Saudi Arabia
8078;PKO BP Ekstraklasa;Poland;Zaglebie Lubin;Poland
